Time (s),X (rad/s),Y (rad/s),Z (rad/s)
3.702157908E1,1.957278550E-1,-1.390881538E0,3.930992484E-1
3.703162508E1,2.577318549E-1,-1.385273099E0,3.908257186E-1
3.704167108E1,2.635298967E-1,-1.309624553E0,3.596066833E-1
3.705171708E1,3.353175223E-1,-1.293158293E0,3.455662429E-1
3.706176308E1,3.503920138E-1,-1.237932205E0,3.295658231E-1
3.707180908E1,3.266901374E-1,-1.192545295E0,2.884468734E-1
3.708185508E1,3.621303439E-1,-1.159891725E0,2.748433053E-1
3.709190108E1,3.768168986E-1,-1.101929545E0,2.519401312E-1
3.710194708E1,3.194237947E-1,-1.062852621E0,1.906698048E-1
3.711199308E1,3.315963149E-1,-1.082077980E0,1.038701981E-1
3.712203908E1,3.451922834E-1,-1.055118799E0,9.102950245E-2
3.713208508E1,2.743612528E-1,-9.951712489E-1,6.533558667E-2
3.714213108E1,3.213641644E-1,-1.046060324E0,-7.687814534E-3
3.715217708E1,3.668267429E-1,-1.042420626E0,-2.336397953E-2
3.716222308E1,4.014802277E-1,-1.014449954E0,2.941652574E-2
3.717226908E1,4.509734809E-1,-9.599599242E-1,5.427287519E-2
3.718231508E1,4.922203124E-1,-1.033781171E0,1.309383661E-1
3.719236108E1,6.297632456E-1,-1.028754473E0,1.387435496E-1
3.720240708E1,6.174260974E-1,-1.070683837E0,4.496290907E-2
3.721245308E1,5.654358864E-1,-1.101338625E0,8.871145546E-2
3.722249908E1,6.598640084E-1,-1.067067146E0,5.451732501E-2
3.723254508E1,6.847153306E-1,-1.104357243E0,5.387763306E-2
3.724259108E1,7.150807381E-1,-1.039131641E0,9.689529240E-2
3.725263708E1,6.606787443E-1,-9.626151919E-1,2.186631970E-2
3.726268308E1,5.509381294E-1,-9.970037341E-1,3.050067089E-2
3.727272908E1,6.789948940E-1,-9.292038679E-1,-4.500393942E-2
3.728277508E1,5.993748307E-1,-8.874142170E-1,-1.188512594E-1
3.729282108E1,5.973002315E-1,-9.309553504E-1,-1.316237897E-1
3.730286708E1,6.908247471E-1,-8.938454986E-1,-1.447565556E-1
3.731291308E1,6.069471240E-1,-8.619546890E-1,-2.036811113E-1
3.732295908E1,6.190575361E-1,-8.521844149E-1,-1.538795233E-1
3.733300508E1,6.859937310E-1,-7.721942663E-1,-1.143875122E-1
3.734305108E1,5.679938197E-1,-8.123489022E-1,-3.907485679E-2
3.735309708E1,6.204525232E-1,-7.862818837E-1,-1.216743961E-1
3.736314308E1,6.423661709E-1,-7.629733682E-1,-1.471216679E-1
3.737318908E1,5.958085060E-1,-7.657585144E-1,-1.034807116E-1
3.738323508E1,6.379210353E-1,-7.538654208E-1,-1.154895276E-1
3.739328108E1,6.478269100E-1,-7.427563071E-1,-1.331393570E-1
3.740332708E1,5.848554373E-1,-7.008161545E-1,-9.588206559E-2
3.741337308E1,4.526939094E-1,-6.675969362E-1,5.020669848E-2
3.742341908E1,4.207826555E-1,-5.112678409E-1,-6.183707342E-2
3.743346508E1,4.510790408E-1,-4.744527936E-1,-1.111393720E-1
3.744351108E1,3.952287436E-1,-4.630614519E-1,-9.078172594E-2
3.745355708E1,2.646571696E-1,-3.628480434E-1,-1.916556060E-1
3.746360308E1,2.769316137E-1,-5.034664273E-1,-3.399514854E-1
3.747364908E1,4.013198614E-1,-4.178061187E-1,-2.560760379E-1
3.748369508E1,3.686909676E-1,-5.049235821E-1,-3.622297347E-1
3.749374108E1,3.172674775E-1,-3.614527583E-1,-4.020620883E-1
3.750378771E1,3.267939985E-1,-4.007891715E-1,-3.974100649E-1
3.751383371E1,3.731809258E-1,-4.185162485E-1,-1.622851491E-1
3.752387971E1,3.958127797E-1,-3.220981956E-1,-3.255090117E-1
3.753392571E1,3.457346857E-1,-2.969558537E-1,-2.533578575E-1
3.754397171E1,4.011387527E-1,-1.789168566E-1,-6.188146025E-2
3.755401771E1,3.631924391E-1,-1.740589887E-1,-9.582557529E-2
3.756406371E1,2.313426435E-1,-2.596761100E-2,-2.976475656E-1
3.757410971E1,1.470442712E-1,-9.039758705E-3,-2.498368919E-1
3.758415571E1,2.093948126E-1,1.931902319E-1,-1.948937178E-1
3.759420171E1,1.052132770E-1,1.049327999E-1,-2.292535454E-1
3.760424771E1,6.778982282E-2,1.814146936E-1,-4.022012353E-1
3.761429371E1,1.015411243E-1,-2.208570018E-2,-2.425518930E-1
3.762433971E1,1.501280963E-1,7.001670599E-1,-3.475907147E-1
3.763438471E1,-5.950342491E-2,7.218168676E-2,-7.276819646E-2
3.764443071E1,2.034581751E-1,-5.831253156E-2,1.561434194E-2
3.765447671E1,2.434218377E-1,-1.042330358E-2,-6.132678315E-2
3.766452271E1,9.527409077E-2,2.441745624E-2,-1.306556016E-1
3.767456871E1,2.201987207E-1,-8.494153619E-3,2.402436435E-1
3.768461471E1,3.086749464E-2,1.052989140E-1,1.849183589E-1
3.769466071E1,-5.327401310E-2,-2.342817001E-2,1.128116697E-1
3.770470671E1,-9.917003661E-2,-1.817253679E-1,1.389509346E-2
3.771475271E1,-2.080789357E-1,-1.676764041E-1,-1.025665402E-1
3.772479871E1,-1.609790921E-1,-1.327618361E-1,-3.393654898E-2
3.773484471E1,-8.023258299E-2,2.194513381E-1,2.265934832E-2
3.774489071E1,-2.767142057E-1,2.218372524E-1,-3.504309431E-2
3.775493671E1,-2.875503600E-1,1.442292780E-1,-9.016706795E-2
3.776498271E1,-1.664385647E-1,-4.481904954E-2,-6.071096659E-2
3.777502871E1,-4.140635952E-2,4.070554674E-1,-3.113043867E-2
3.778507471E1,-1.722581685E-1,2.323169112E-1,-1.435988098E-1
3.779512071E1,-2.658882439E-1,3.318411112E-1,-1.902525872E-1
3.780516671E1,-8.189071715E-2,1.837190241E-1,-8.657679707E-2
3.781521271E1,-1.854775697E-1,7.850744128E-1,-5.182530880E-1
3.782525871E1,-2.825684249E-1,-1.747065037E-1,-3.769684434E-1
3.783530471E1,2.330627106E-2,-2.596687973E-1,-3.098772764E-1
3.784535071E1,5.291268602E-2,9.239028692E-1,-7.316365838E-1
3.785539671E1,-2.379084975E-1,5.320458412E-1,-6.958879232E-1
3.786544271E1,-3.322144747E-1,-7.013163567E-1,-5.968984962E-1
3.787548871E1,-8.666063100E-2,-4.471421242E-1,-6.565514207E-1
3.788553471E1,1.658858508E-1,-1.947151870E-1,-3.885557353E-1
3.789558071E1,1.148682013E-1,6.022175308E-3,-1.717360914E-1
3.790562671E1,-1.777115092E-2,3.091614693E-2,-6.622166932E-2
3.791567271E1,-3.433175012E-2,-1.365125328E-1,-6.467516720E-2
3.792571871E1,2.148791775E-2,-1.348424107E-1,1.374888606E-2
3.793576471E1,6.259940565E-2,-2.085131705E-1,4.652325995E-3
3.794581071E1,6.168913469E-2,-4.576633573E-1,-4.901763983E-3
3.795585671E1,1.681820303E-1,-3.554272652E-1,-2.789283358E-2
3.796590271E1,2.533119619E-1,1.214775629E-2,-5.322585627E-2
3.797594871E1,1.885803640E-1,-2.674930915E-2,-1.543503404E-1
3.798599471E1,2.944879793E-2,-1.205828488E-1,-2.018803656E-1
3.799604071E1,-1.122358963E-1,-2.563824952E-1,-1.658744365E-1
3.800608671E1,-1.324476302E-1,-1.533989757E-1,-1.469782889E-1
3.801613271E1,-1.279966980E-1,-9.757804126E-2,-1.410817951E-1
3.802617871E1,-1.331888288E-1,-5.837153643E-2,-1.350318193E-1
3.803622471E1,-2.022278160E-1,3.791958094E-2,-1.660238355E-1
3.804627071E1,-3.277491331E-1,-3.080790397E-3,-2.472795099E-1
3.805631671E1,-2.820612788E-1,-2.967298590E-2,-1.551306695E-1
3.806636271E1,-2.026404440E-1,3.348762402E-3,-1.216372252E-1
3.807640871E1,-1.729856133E-1,1.200487465E-1,-1.983818114E-1
3.808645471E1,-2.397826016E-1,2.279957980E-1,-3.049336374E-1
3.809650071E1,-2.833375335E-1,3.184245229E-1,-3.705635369E-1
3.810654671E1,-3.260105848E-1,2.996945679E-1,-3.946714997E-1
3.811659271E1,-3.063764274E-1,-3.045074409E-3,-2.531487048E-1
3.812663871E1,-1.292242855E-1,1.038198546E-1,-1.287892014E-1
3.813668471E1,7.610098273E-2,1.749828756E-1,-5.635453761E-2
3.814673071E1,1.620878279E-1,2.461797148E-1,-5.245712399E-2
3.815677671E1,6.622814387E-2,1.102951244E-1,1.698720083E-2
3.816682271E1,-2.240228467E-2,-2.194981836E-2,6.691889465E-2
3.817686871E1,1.236235350E-2,-1.159660667E-1,1.368218213E-1
3.818691471E1,3.900781274E-2,-9.221093357E-2,1.456169039E-1
3.819696071E1,1.023023650E-1,3.562639281E-2,1.227936074E-1
3.820700671E1,1.147327498E-1,1.768501401E-1,8.793266118E-2
3.821705271E1,8.500867337E-2,9.570601583E-2,1.078363284E-1
3.822709871E1,7.437901199E-2,9.392332286E-3,1.101102754E-1
3.823714471E1,7.671167701E-2,-1.541089863E-1,1.320794970E-1
3.824719071E1,1.135876402E-1,-2.319711596E-1,1.577513069E-1
3.825723671E1,8.687027544E-2,-1.288487762E-2,5.427630618E-2
3.826728271E1,1.747173630E-2,5.402330309E-2,1.846137829E-2
3.827732871E1,-5.040238798E-2,3.469248116E-2,6.121089682E-3
3.828737471E1,-5.297290161E-2,-7.322242856E-2,7.832909375E-2
3.829742071E1,-9.287903458E-2,-1.927072853E-1,6.195242982E-3
3.830746671E1,-5.798952281E-2,-1.354070008E-1,2.436578274E-2
3.831751271E1,-1.197346952E-3,1.004767790E-2,3.194114566E-2
3.832755871E1,-2.874659747E-2,9.650845826E-2,4.130317364E-3
3.833760471E1,-3.851453960E-2,2.907482162E-2,2.637463808E-2
3.834765071E1,-3.715690970E-2,-5.678883567E-2,-8.655460551E-3
3.835769671E1,3.307691310E-3,-3.358924016E-2,-4.053403065E-2
3.836774271E1,4.224584252E-2,3.181574401E-3,7.616395131E-3
3.837778871E1,5.647005141E-2,3.484975547E-2,4.650546983E-2
3.838783471E1,3.374439478E-2,-2.324009128E-2,3.315575421E-2
3.839788071E1,2.958853357E-2,-1.238344889E-2,2.259232663E-2
3.840792671E1,4.742566869E-2,-1.033410151E-2,3.938657418E-2
3.841797271E1,5.053091422E-2,2.423504367E-3,3.236435354E-2
3.842801871E1,1.684042811E-2,-6.381407380E-2,3.731291741E-2
3.843806471E1,3.818432987E-2,-5.014220253E-2,4.925053567E-2
3.844811071E1,7.495985180E-2,-1.847202703E-2,5.434596166E-2
3.845815671E1,6.445474923E-2,-1.327779703E-2,5.074936524E-2
3.846820271E1,3.536399081E-2,-5.960683897E-2,4.114000127E-2
3.847824871E1,2.937347814E-2,3.612048551E-2,-5.375305191E-3
3.848829471E1,3.101631626E-2,2.898136154E-2,6.976907142E-3
3.849834071E1,1.419808250E-3,3.393710358E-3,-1.123245619E-2
3.850838613E1,-3.697925806E-2,-3.217431530E-2,-3.106829897E-2
3.851843212E1,-4.415940866E-2,-4.352976754E-2,-1.261365786E-2
3.852847812E1,-1.527549885E-2,6.365146022E-3,2.443795092E-4
3.853852413E1,1.675860025E-2,6.551475078E-2,-1.644334523E-3
3.854857013E1,-3.136126325E-2,3.102826513E-2,-2.922423743E-2
3.855861613E1,-4.505576938E-2,-1.755258627E-2,4.499106202E-3
3.856866213E1,2.776235342E-4,8.346122690E-3,1.381244697E-2
3.857870813E1,3.020835854E-2,5.970598385E-2,3.896166570E-3
3.858875413E1,6.993336137E-3,3.780919686E-2,3.545485437E-3
3.859879913E1,1.254416257E-2,5.905163288E-2,-1.964745298E-2
3.860884513E1,2.529873699E-2,4.234544467E-3,2.049766481E-3
3.861889113E1,1.993939094E-2,1.709361747E-2,-1.462188829E-2
3.862893713E1,2.364587784E-2,2.789589949E-2,-7.497547660E-3
3.863898312E1,1.058786642E-2,-1.853311807E-2,8.807389997E-3
3.864902912E1,-4.664304201E-3,-1.154405763E-3,-1.031058561E-2
3.865907513E1,-4.361769650E-3,-7.823400944E-2,3.837599233E-2
3.866912113E1,4.622407258E-2,6.462449674E-4,4.496456683E-2
3.867916713E1,5.774197727E-2,2.618302964E-2,3.346024454E-2
3.868921313E1,1.455586404E-2,1.928143203E-2,3.885586560E-2
3.869925913E1,1.500487328E-2,-2.431424707E-2,5.210961774E-2
3.870930513E1,1.112678275E-2,-2.418122254E-3,5.696423724E-2
3.871935113E1,1.946114562E-2,3.808882460E-2,6.237791106E-2
3.872939713E1,-1.098526269E-2,-4.959234968E-3,6.928825378E-2
3.873944313E1,-1.554059982E-2,-1.298546977E-2,8.101122081E-2
3.874948912E1,-6.937126629E-3,-1.245690510E-2,9.810261428E-2
3.875953512E1,8.498288691E-3,-3.138638660E-2,9.560536593E-2
3.876958113E1,1.982514560E-2,-5.372662563E-3,9.743748605E-2
3.877962713E1,6.863805465E-3,-2.180197090E-2,9.593066573E-2
3.878967313E1,-1.812853850E-3,-5.747905001E-2,7.725195587E-2
3.879971913E1,1.965648495E-2,-7.370676100E-2,7.068380713E-2
3.880976513E1,1.844927482E-2,-7.328837365E-2,3.757752106E-2
3.881981113E1,1.052930020E-2,-2.159162425E-2,1.559738629E-2
3.882985713E1,1.210056432E-2,-1.475848537E-2,1.808344573E-2
3.883990313E1,2.026075684E-2,-1.252835430E-2,1.939212345E-2
3.884994913E1,2.257568017E-2,-4.471846856E-3,3.917382099E-3
3.885999513E1,-6.082062609E-3,-2.395579964E-2,5.685987882E-3
3.887004112E1,-1.189672388E-2,-7.974457741E-2,1.553651784E-2
3.888008712E1,2.625493566E-3,-2.584219165E-2,-2.014327329E-4
3.889013313E1,-1.252108160E-2,-5.865494162E-2,3.034505248E-2
3.890017913E1,1.240850426E-2,-4.058485851E-2,3.252991289E-2
3.891022513E1,2.559048682E-2,-7.586926967E-2,2.885898203E-2
3.892027113E1,5.932901055E-2,-9.602566808E-2,6.869347394E-2
3.893031713E1,7.292900234E-2,-3.705368564E-2,4.650849104E-2
3.894036313E1,5.534122139E-2,-2.825566567E-2,2.850924805E-2
3.895040913E1,4.773275927E-2,-5.216329172E-2,3.399973735E-2
3.896045513E1,2.518217452E-2,-4.004286136E-3,3.560264595E-4
3.897050113E1,2.044608584E-3,-4.004444554E-2,2.725847811E-2
3.898054712E1,-2.784668468E-4,-1.108326018E-1,1.911772788E-2
3.899059312E1,3.404738009E-2,-3.174227849E-2,6.497138739E-2
3.900063913E1,2.624139003E-2,-6.165463477E-2,3.981357068E-2
3.901068513E1,2.971271612E-2,-7.065603137E-2,2.298603207E-2
3.902073113E1,3.383608907E-2,-2.779644914E-2,5.220615305E-3
3.903077713E1,2.903214470E-2,-4.992818832E-2,3.079817630E-2
3.904082313E1,4.545852169E-2,-1.932340860E-2,1.863179170E-2
3.905086913E1,1.618857123E-2,-1.604369655E-2,1.705108769E-2
3.906091513E1,1.277599670E-2,-4.163054749E-2,-3.080812283E-3
3.907096113E1,5.848342553E-3,-1.143241953E-2,-4.144024476E-2
3.908100713E1,-4.598076642E-2,-2.993393317E-2,-3.671659529E-2
3.909105312E1,-2.841847017E-2,-4.601100460E-3,-1.982887089E-2
3.910109912E1,-2.979825437E-2,6.109718815E-4,-3.066766821E-2
3.911114513E1,-4.586787522E-2,8.205036866E-4,-2.104037255E-2
3.912119113E1,-4.575442523E-2,-2.596716769E-2,-2.833024226E-2
3.913123713E1,-4.668946192E-2,-1.768340543E-2,-2.534483932E-2
3.914128313E1,-4.088640958E-2,-2.146229707E-2,-8.971725591E-3
3.915132913E1,-2.514600381E-2,-3.183433414E-2,-6.014995277E-3
3.916137513E1,-1.514849812E-2,2.117269114E-2,-1.750173979E-2
3.917142113E1,-2.768679708E-2,4.619860090E-3,-1.523423847E-2
3.918146713E1,-6.977792364E-3,2.362564905E-3,-1.292900648E-2
3.919151313E1,-5.685491953E-3,1.289783698E-2,-2.520940267E-2
3.920155912E1,-8.842935786E-3,-1.590025611E-2,-1.275832579E-2
3.921160512E1,1.640849374E-2,-8.832685649E-3,-2.317166189E-3
3.922165113E1,3.400017740E-3,2.814637125E-2,-1.855499297E-2
3.923169713E1,-1.656774990E-2,3.873300040E-3,-6.180524826E-3
3.924174313E1,-9.112930857E-4,-1.208810369E-3,-8.028037846E-4
3.925178913E1,-1.057584956E-2,2.524438314E-3,-7.744718343E-3
3.926183513E1,-1.380220987E-3,-1.440793928E-2,1.405804884E-2
3.927188113E1,2.744746022E-2,2.310802415E-2,8.806237020E-3
3.928192713E1,4.164507147E-3,1.366019435E-2,4.997650161E-3
3.929197313E1,-3.266271669E-3,-3.480615467E-2,9.249978699E-3
3.930201913E1,2.456322871E-2,-5.314310081E-3,1.009713020E-2
3.931206513E1,1.528365258E-2,-2.125590108E-2,1.577569917E-2
3.932211112E1,1.995243877E-2,-2.805841342E-2,1.118973549E-2
3.933215712E1,3.707883507E-2,9.917151183E-3,1.096061617E-2
3.934220313E1,2.089480683E-2,2.400207706E-2,3.246502951E-3
3.935224913E1,2.032700926E-3,-3.553916002E-3,-6.078022998E-3
3.936229513E1,9.206801653E-3,-9.266766720E-3,-8.751688525E-3
3.937234113E1,2.185780555E-2,-1.167309564E-2,8.262567222E-3
3.938238713E1,2.933196723E-2,-1.978375204E-2,3.759960411E-3
3.939243313E1,1.964929514E-2,1.311561209E-3,1.047106739E-2
3.940247913E1,2.062880620E-2,8.221132681E-3,1.452519745E-2
3.941252513E1,4.364004824E-3,4.663769505E-4,6.206398830E-3
3.942257113E1,-2.687512897E-3,-1.951185800E-2,1.767583378E-2
3.943261712E1,2.915283479E-2,-9.774230421E-3,2.031405084E-2
3.944266312E1,8.526919410E-3,-5.450148880E-2,-5.691495538E-2
3.945270913E1,1.496764598E-3,-4.939097166E-2,1.893408969E-2
3.946275513E1,5.611073971E-2,-1.037646085E-2,6.837274879E-2
3.947280113E1,5.901920795E-2,-3.344474733E-2,3.092997521E-2
3.948284713E1,4.941478372E-2,-2.374631539E-2,2.208348550E-2
3.949289313E1,4.046509415E-2,-2.140600048E-2,2.699464932E-2
3.950293896E1,4.106830060E-2,-3.833665978E-3,1.635771804E-2
3.951298496E1,1.421078108E-2,5.538781639E-3,9.188984986E-4
3.952303096E1,-9.600008838E-3,-2.035140432E-2,-4.398369230E-3
3.953307696E1,1.654742658E-2,-2.552583441E-2,9.929082356E-3
3.954312296E1,3.816590458E-2,-8.628331707E-4,8.033178747E-3
3.955316896E1,4.542086273E-2,7.876461372E-3,1.467377227E-2
3.956321496E1,6.218066812E-2,9.650392458E-3,2.832992934E-2
3.957326096E1,5.377706885E-2,-1.293200161E-2,2.427547425E-2
3.958330696E1,1.346320100E-2,-6.141739432E-3,1.879735105E-2
3.959335296E1,9.616857860E-4,-1.443633158E-2,3.309497610E-2
3.960339896E1,2.800901607E-2,-1.451516151E-2,4.427439347E-2
3.961344496E1,3.238138929E-2,-3.508529812E-2,5.010198057E-2
3.962349096E1,1.829246804E-2,-7.162919641E-2,6.108885258E-2
3.963353696E1,3.831086308E-2,-4.266095534E-2,5.495145172E-2
3.964358296E1,3.495048732E-2,-1.074669883E-2,4.231395200E-2
3.965362896E1,2.545921877E-2,-8.980238810E-3,6.035160273E-2
3.966367496E1,4.562094808E-2,1.161158830E-2,5.540504679E-2
3.967372096E1,6.094533950E-2,3.441106901E-2,3.882089257E-2
3.968376696E1,3.897665814E-2,2.138581872E-2,3.867574781E-2
3.969381296E1,3.917974979E-2,4.075063625E-4,6.030956283E-3
3.970385896E1,4.213053361E-2,1.545741339E-3,4.641585052E-3
3.971390496E1,5.321598053E-2,-3.276053583E-3,2.193727344E-2
3.972395096E1,5.161595345E-2,3.026849823E-3,1.428627782E-2
3.973399596E1,4.506260157E-3,2.298778854E-2,1.332082320E-2
3.974404196E1,-4.674973711E-2,9.070375934E-3,6.642946508E-3
3.975408796E1,-9.615147859E-2,-7.713577710E-3,-2.336510643E-2
3.976413396E1,-1.305451393E-1,1.392302569E-3,-2.677075751E-2
3.977417996E1,-1.467050612E-1,5.111400411E-2,-3.336456418E-2
3.978422596E1,-1.044585407E-1,9.333202988E-2,-4.969879612E-2
3.979427196E1,-2.099187486E-2,1.118519157E-1,-5.945581943E-2
3.980431796E1,2.597137354E-2,9.978540242E-2,-3.926186636E-2
3.981436396E1,4.626391083E-2,8.396691084E-2,-2.742817253E-2
3.982440996E1,4.544579238E-2,7.082527876E-2,-7.588420529E-3
3.983445596E1,2.969799377E-2,6.668514758E-2,1.530932076E-2
3.984450196E1,3.269964084E-2,7.363414019E-2,3.280921653E-2
3.985454796E1,3.204108775E-2,5.082043633E-2,3.265608475E-2
3.986459396E1,5.469393730E-2,3.226006776E-2,1.720389351E-2
3.987463996E1,1.065000147E-1,5.602687597E-4,2.682179213E-3
3.988468596E1,2.076673806E-1,-3.676659614E-2,-1.047676615E-2
3.989473196E1,2.966289520E-1,-5.053460598E-2,-2.024444193E-2
3.990477796E1,3.492386341E-1,-3.831522539E-2,-1.001364179E-2
3.991482396E1,3.909374177E-1,-1.219381671E-2,6.452978589E-3
3.992486996E1,3.697580993E-1,-3.437288851E-2,1.837967895E-2
3.993491596E1,3.013207912E-1,-4.902997985E-2,1.329271495E-2
3.994496196E1,2.722385526E-1,5.521599948E-2,-2.246554755E-2
3.995500796E1,1.381665319E-1,1.297643036E-1,1.383901760E-2
3.996505396E1,1.195480973E-1,1.699937582E-1,1.669365913E-2
3.997509996E1,1.983226836E-1,1.638377607E-1,-3.347541019E-2
3.998514596E1,1.850377768E-1,1.296142787E-1,-6.159945577E-2
3.999519196E1,1.342472583E-1,9.053624421E-2,-4.759170115E-2
4.000523796E1,1.484336406E-1,5.450394377E-2,-7.110369205E-2
4.001528396E1,1.546776146E-1,4.133057222E-2,-1.158422232E-1
4.002532996E1,1.278696954E-1,5.876389146E-2,-1.733278781E-1
4.003537596E1,6.156902015E-2,-2.627268666E-3,-1.603259146E-1
4.004542196E1,-1.688317768E-2,1.385556813E-2,-1.650221348E-1
4.005546796E1,-5.430218205E-2,3.444914147E-2,-1.352389902E-1
4.006551396E1,-6.578892469E-2,-2.355478937E-3,-7.894243300E-2
4.007555996E1,-5.864566192E-2,-2.513608336E-2,-5.459931120E-2
4.008560596E1,-1.364531461E-3,-5.095196888E-2,-4.010985047E-2
4.009565196E1,-7.848963141E-4,-2.562005445E-2,-7.150537800E-3
4.010569796E1,4.539561458E-3,-6.644499954E-3,1.727091521E-2
4.011574396E1,3.904623911E-2,-1.585820690E-2,4.797731340E-2
4.012578996E1,6.909335405E-2,-3.358767182E-2,5.095952004E-2
4.013583596E1,7.061854750E-2,-4.657750577E-2,4.937893525E-2
4.014588196E1,3.051456064E-2,-1.969302259E-2,4.095295444E-2
4.015592796E1,-3.840205073E-2,2.402990870E-2,2.268944308E-2
4.016597396E1,-9.051238745E-2,5.614044145E-2,5.896348506E-3
4.017601996E1,-1.077259928E-1,6.063600630E-2,-3.904676531E-3
4.018606596E1,-7.586366683E-2,5.323454738E-2,-1.612938568E-2
4.019611196E1,-2.286075242E-2,5.755410716E-2,-4.815967008E-2
4.020615796E1,-5.655675195E-4,2.225577272E-2,-1.206478197E-2
4.021620396E1,9.818529710E-3,9.574298747E-3,-2.849058248E-3
4.022624996E1,6.283182651E-3,-3.805954475E-3,1.813452132E-2
4.023629596E1,-1.086938847E-2,-3.708600707E-4,2.385386452E-2
4.024634196E1,-2.572183684E-2,-3.153330879E-3,3.091390431E-2
4.025638796E1,-2.018544637E-2,-4.833547864E-3,3.558281064E-2
4.026643396E1,4.728158936E-3,-1.158066746E-2,3.540064767E-2
4.027647996E1,1.952682063E-2,6.948037539E-3,3.854093328E-2
4.028652596E1,2.644970827E-2,2.734199166E-2,3.508947790E-2
4.029657196E1,3.481584042E-2,2.953819744E-2,3.702627495E-2
4.030661796E1,1.502509043E-2,2.549898066E-2,4.537208751E-2
4.031666396E1,-1.642397046E-2,2.439412661E-2,4.675870761E-2
4.032670996E1,-3.630952537E-2,2.681760304E-2,4.397011176E-2
4.033675596E1,-3.798763081E-2,2.192830294E-2,4.446146637E-2
4.034680196E1,-4.722081125E-2,2.865385078E-2,3.120424971E-2
4.035684796E1,-4.356269911E-2,2.258820646E-2,2.439173497E-2
4.036689396E1,-2.804259583E-2,1.706907153E-2,1.372923609E-2
4.037693996E1,-1.392491348E-2,1.348126214E-2,1.077499148E-2
4.038698596E1,8.386249654E-3,3.748740070E-3,2.313658781E-2
4.039703196E1,1.228323951E-2,8.253638633E-3,2.729233168E-2
4.040707796E1,-9.142157622E-3,2.305602096E-2,3.375662118E-2
4.041712396E1,-5.251964927E-2,3.319057450E-2,2.797824331E-2
4.042716996E1,-5.914479867E-2,1.923161745E-2,1.866836473E-2
4.043721596E1,-7.725474983E-2,2.836893685E-2,7.820186205E-3
4.044726196E1,-6.602313370E-2,2.840781957E-2,3.874712856E-3
4.045730796E1,-2.846419998E-2,4.163047299E-2,7.399357855E-4
4.046735396E1,1.495890785E-2,3.986852616E-2,9.226897731E-3
4.047739996E1,4.574529082E-2,2.698706836E-2,2.204022370E-2
4.048744596E1,3.848364949E-2,2.581820637E-2,1.673920080E-2
4.049749196E1,1.691737026E-2,4.299598746E-3,3.428455908E-3
4.050753883E1,1.367337350E-2,-1.651566848E-2,-5.061435513E-3
4.051758483E1,6.214770954E-3,-1.812001690E-2,2.908310387E-3
4.052763083E1,1.357335038E-2,-8.850085549E-3,1.007807255E-2
4.053767683E1,2.201217972E-2,1.234402042E-2,-8.566720411E-3
4.054772283E1,3.080220893E-2,4.521914572E-2,-3.151438013E-2
4.055776883E1,-5.527061597E-2,3.968645632E-2,-1.891774312E-2
4.056781483E1,-2.739531174E-2,3.283227608E-2,-2.810671367E-2
4.057786083E1,2.922778204E-2,6.534374785E-3,-2.444519289E-2
4.058790683E1,6.090554968E-2,-8.215011097E-3,-2.538209409E-2
4.059795283E1,4.499067739E-2,-2.447515354E-2,-3.023709171E-3
4.060799883E1,4.882670008E-3,-3.694859892E-2,-3.744360525E-3
4.061804483E1,-2.122598886E-2,-4.446325079E-2,5.205730908E-3
4.062809083E1,-4.284366593E-2,-7.234389894E-3,3.046439961E-3
