"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
3.365282142E1,7.918273204E-1,5.450202856E-1,-1.749996999E-1,-2.129261526E-1,7.528678635E1,6.981783153E1,-2.581529224E0,-3.190379767E1
3.366284042E1,7.921124017E-1,5.446438089E-1,-1.749219179E-1,-2.128933624E-1,7.523328154E1,6.976419780E1,-2.591428307E0,-3.189414186E1
3.367285942E1,7.924362159E-1,5.442070201E-1,-1.748667687E-1,-2.128499090E-1,7.517246786E1,6.970343000E1,-2.606292039E0,-3.188484777E1
3.368287842E1,7.927924200E-1,5.437363030E-1,-1.747891553E-1,-2.127905030E-1,7.510552277E1,6.963720604E1,-2.621577292E0,-3.187234082E1
3.369289742E1,7.931706037E-1,5.432487693E-1,-1.746629466E-1,-2.127296008E-1,7.503439110E1,6.956674685E1,-2.633372560E0,-3.185625274E1
3.370291642E1,7.935677535E-1,5.427502353E-1,-1.744905027E-1,-2.126626295E-1,7.495963019E1,6.949293504E1,-2.641967225E0,-3.183633258E1
3.371293542E1,7.939877257E-1,5.422319766E-1,-1.742685785E-1,-2.125993038E-1,7.488050383E1,6.941448642E1,-2.646742470E0,-3.181328314E1
3.372295442E1,7.944279917E-1,5.416731726E-1,-1.740523019E-1,-2.125561454E-1,7.479747727E1,6.933091712E1,-2.652144069E0,-3.179248705E1
3.373297442E1,7.948895629E-1,5.410680492E-1,-1.738695321E-1,-2.125212689E-1,7.471034834E1,6.924259767E1,-2.661613665E0,-3.177469924E1
3.374299342E1,7.953608911E-1,5.404312946E-1,-1.737104699E-1,-2.125082456E-1,7.462128797E1,6.915110686E1,-2.672832861E0,-3.176060327E1
3.375301242E1,7.958342635E-1,5.397956569E-1,-1.735289645E-1,-2.124999216E-1,7.453174983E1,6.905889669E1,-2.681706550E0,-3.174542334E1
3.376303142E1,7.962906085E-1,5.392021661E-1,-1.733065767E-1,-2.124787006E-1,7.444534527E1,6.897065749E1,-2.686256570E0,-3.172629017E1
3.377305042E1,7.967453940E-1,5.386354806E-1,-1.730433907E-1,-2.124254059E-1,7.435915057E1,6.888432111E1,-2.688349033E0,-3.170129542E1
3.378306942E1,7.972190614E-1,5.380681841E-1,-1.727275422E-1,-2.123428613E-1,7.426928626E1,6.879575921E1,-2.687785471E0,-3.166982746E1
3.379308842E1,7.977208407E-1,5.374658634E-1,-1.724114830E-1,-2.122407184E-1,7.417398692E1,6.870255841E1,-2.689774779E0,-3.163634973E1
3.380310742E1,7.982385936E-1,5.368402356E-1,-1.721103859E-1,-2.121220118E-1,7.407554379E1,6.860690475E1,-2.694986360E0,-3.160223164E1
3.381312742E1,7.987663986E-1,5.361987184E-1,-1.718306573E-1,-2.119844024E-1,7.397507392E1,6.851004118E1,-2.703850550E0,-3.156769589E1
3.382314642E1,7.993026962E-1,5.355298480E-1,-1.715882286E-1,-2.118499329E-1,7.387286751E1,6.841112107E1,-2.716719944E0,-3.153595562E1
3.383316542E1,7.998575384E-1,5.348238250E-1,-1.713626797E-1,-2.117222068E-1,7.376699915E1,6.830802077E1,-2.731941071E0,-3.150593146E1
3.384318442E1,8.004252775E-1,5.340952957E-1,-1.711193027E-1,-2.116125197E-1,7.365853485E1,6.820129026E1,-2.745170129E0,-3.147639491E1
3.385320342E1,8.010050706E-1,5.333453557E-1,-1.708328938E-1,-2.115414390E-1,7.354762601E1,6.809008796E1,-2.752788466E0,-3.144765800E1
3.386322242E1,8.016001841E-1,5.325576311E-1,-1.705241682E-1,-2.115207027E-1,7.343363695E1,6.797311056E1,-2.756444730E0,-3.142225720E1
3.387324142E1,8.022188367E-1,5.317122707E-1,-1.702064020E-1,-2.115581924E-1,7.331497780E1,6.784829246E1,-2.757529419E0,-3.140183143E1
3.388326142E1,8.028240022E-1,5.308693127E-1,-1.698900267E-1,-2.116335299E-1,7.319874554E1,6.772398727E1,-2.756078117E0,-3.138526898E1
3.389328042E1,8.034083261E-1,5.300158179E-1,-1.696228367E-1,-2.117695799E-1,7.308636541E1,6.760044555E1,-2.755289689E0,-3.137803644E1
3.390329942E1,8.039687738E-1,5.291683923E-1,-1.693673636E-1,-2.119663425E-1,7.297843738E1,6.747834852E1,-2.751275583E0,-3.137764244E1
3.391331842E1,8.045035119E-1,5.283330418E-1,-1.691343758E-1,-2.122071906E-1,7.287533209E1,6.735889777E1,-2.745877365E0,-3.138319987E1
3.392333742E1,8.050455415E-1,5.274529734E-1,-1.689459794E-1,-2.124908178E-1,7.277069252E1,6.723548035E1,-2.743257656E0,-3.139590855E1
3.393335642E1,8.056109836E-1,5.265237408E-1,-1.687962106E-1,-2.127709258E-1,7.266139474E1,6.710721696E1,-2.746107801E0,-3.141077282E1
3.394337542E1,8.062243467E-1,5.255283587E-1,-1.686170444E-1,-2.130503172E-1,7.254267350E1,6.696915217E1,-2.748866373E0,-3.142343458E1
3.395339442E1,8.068954510E-1,5.244781224E-1,-1.683501494E-1,-2.133088882E-1,7.241258367E1,6.682042466E1,-2.747253556E0,-3.142803173E1
3.396341442E1,8.076101772E-1,5.233890478E-1,-1.680038288E-1,-2.135519912E-1,7.227381575E1,6.666350431E1,-2.741024551E0,-3.142572281E1
3.397343342E1,8.083451761E-1,5.222924290E-1,-1.676342009E-1,-2.137462460E-1,7.213087137E1,6.650473430E1,-2.736140013E0,-3.141706983E1
3.398345242E1,8.090860545E-1,5.211996034E-1,-1.672314035E-1,-2.139261920E-1,7.198653531E1,6.634526258E1,-2.729038535E0,-3.140487480E1
3.399347142E1,8.098102849E-1,5.201080105E-1,-1.668305764E-1,-2.141553233E-1,7.184520025E1,6.618624540E1,-2.718813142E0,-3.139778553E1
3.400349042E1,8.105168768E-1,5.190222761E-1,-1.664086338E-1,-2.144442400E-1,7.170707509E1,6.602738145E1,-2.702574667E0,-3.139534928E1
3.401350942E1,8.112156294E-1,5.179383329E-1,-1.660499746E-1,-2.147007878E-1,7.157025542E1,6.587138078E1,-2.693959055E0,-3.139400170E1
3.402352842E1,8.119333481E-1,5.168083654E-1,-1.657440833E-1,-2.149470519E-1,7.142948574E1,6.571158426E1,-2.692369913E0,-3.139507486E1
3.403354742E1,8.126703911E-1,5.156394436E-1,-1.654756711E-1,-2.151757617E-1,7.128467512E1,6.554830631E1,-2.696655141E0,-3.139683009E1
3.404356742E1,8.134465464E-1,5.144160681E-1,-1.652020749E-1,-2.153813751E-1,7.113190351E1,6.537782773E1,-2.703922448E0,-3.139584085E1
3.405358642E1,8.142461564E-1,5.131516205E-1,-1.649214612E-1,-2.155908450E-1,7.097421681E1,6.520187597E1,-2.711775842E0,-3.139471014E1
3.406360542E1,8.150653857E-1,5.118499678E-1,-1.646313539E-1,-2.158112941E-1,7.081234481E1,6.502088875E1,-2.719397824E0,-3.139400798E1
3.407362442E1,8.158868489E-1,5.105304448E-1,-1.643570938E-1,-2.160419006E-1,7.064970779E1,6.483839923E1,-2.728404553E0,-3.139536806E1
3.408364342E1,8.167064997E-1,5.091942843E-1,-1.640958887E-1,-2.162968258E-1,7.048710430E1,6.465448231E1,-2.737610735E0,-3.140002641E1
3.409366242E1,8.175201868E-1,5.078540777E-1,-1.638462740E-1,-2.165627724E-1,7.032536027E1,6.447070119E1,-2.747279355E0,-3.140658969E1
3.410368142E1,8.183425772E-1,5.065019752E-1,-1.635757650E-1,-2.168278550E-1,7.016155622E1,6.428473811E1,-2.755531068E0,-3.141173453E1
3.411370042E1,8.191830064E-1,5.051501994E-1,-1.632229958E-1,-2.170733815E-1,6.999381402E1,6.409572548E1,-2.757546350E0,-3.140964871E1
3.412371687E1,8.200316964E-1,5.038155456E-1,-1.627731099E-1,-2.173077811E-1,6.982406638E1,6.390527433E1,-2.750803847E0,-3.140030348E1
3.413373587E1,8.208772043E-1,5.025066753E-1,-1.622595084E-1,-2.175305272E-1,6.965459617E1,6.371584149E1,-2.738014341E0,-3.138587663E1
3.414375487E1,8.217025871E-1,5.012279820E-1,-1.617272780E-1,-2.177604172E-1,6.948881155E1,6.352978750E1,-2.721898072E0,-3.137119129E1
3.415377387E1,8.225084981E-1,4.999767580E-1,-1.612110317E-1,-2.179769045E-1,6.932660366E1,6.334808699E1,-2.706978624E0,-3.135639673E1
3.416379287E1,8.233058322E-1,4.987361444E-1,-1.607113176E-1,-2.181777764E-1,6.916579463E1,6.316856686E1,-2.694057202E0,-3.134124306E1
3.417381187E1,8.241067909E-1,4.975008519E-1,-1.602013934E-1,-2.183491455E-1,6.900392432E1,6.298947119E1,-2.681753521E0,-3.132259439E1
3.418383087E1,8.249257674E-1,4.962466881E-1,-1.596729141E-1,-2.184976078E-1,6.883806799E1,6.280736504E1,-2.669756069E0,-3.130051696E1
3.419385087E1,8.257757640E-1,4.949416742E-1,-1.591255319E-1,-2.186460700E-1,6.866555826E1,6.261816126E1,-2.657753240E0,-3.127722564E1
3.420386987E1,8.266559587E-1,4.935834393E-1,-1.585582459E-1,-2.188026034E-1,6.848651803E1,6.242155181E1,-2.645228897E0,-3.125348362E1
3.421388887E1,8.275709879E-1,4.921571162E-1,-1.579868084E-1,-2.189699896E-1,6.829995543E1,6.221626278E1,-2.633973599E0,-3.123053968E1
3.422390787E1,8.285036555E-1,4.906913015E-1,-1.574151601E-1,-2.191443511E-1,6.810933464E1,6.200613609E1,-2.623551791E0,-3.120833221E1
3.423392687E1,8.294666899E-1,4.891744680E-1,-1.569124852E-1,-2.192529425E-1,6.791201384E1,6.179227046E1,-2.625149667E0,-3.118376172E1
3.424394587E1,8.304489222E-1,4.876224736E-1,-1.564260895E-1,-2.193395543E-1,6.771023836E1,6.157473540E1,-2.630683754E0,-3.115798375E1
3.425396487E1,8.314230623E-1,4.860656322E-1,-1.559092216E-1,-2.194728648E-1,6.750960076E1,6.135572566E1,-2.630606243E0,-3.113516093E1
3.426398387E1,8.324016489E-1,4.844999927E-1,-1.553552961E-1,-2.196179974E-1,6.730751669E1,6.113443570E1,-2.626566169E0,-3.111134546E1
3.427400387E1,8.333790133E-1,4.829234687E-1,-1.547745336E-1,-2.197936023E-1,6.710514930E1,6.091103226E1,-2.618452929E0,-3.108909817E1
3.428402287E1,8.343647016E-1,4.813086965E-1,-1.542036546E-1,-2.199972137E-1,6.690051115E1,6.068343472E1,-2.610785047E0,-3.107038211E1
3.429404187E1,8.353547522E-1,4.796568351E-1,-1.536429329E-1,-2.202400428E-1,6.669440900E1,6.045182965E1,-2.602892772E0,-3.105636976E1
3.430406087E1,8.363247197E-1,4.779778943E-1,-1.530346485E-1,-2.206322613E-1,6.649193983E1,6.021547631E1,-2.582543808E0,-3.105486989E1
3.431407987E1,8.373021262E-1,4.762828429E-1,-1.524919130E-1,-2.209661276E-1,6.628736436E1,5.997976456E1,-2.572232940E0,-3.105155105E1
3.432409887E1,8.382660668E-1,4.745835873E-1,-1.520547870E-1,-2.212684469E-1,6.608505807E1,5.974776209E1,-2.573674504E0,-3.105156975E1
3.433411787E1,8.391889774E-1,4.729194085E-1,-1.516652342E-1,-2.216002480E-1,6.589084705E1,5.952232867E1,-2.576512329E0,-3.105772331E1
3.434413687E1,8.401093171E-1,4.712591282E-1,-1.512555984E-1,-2.219298996E-1,6.569666993E1,5.929688285E1,-2.577431356E0,-3.106257390E1
3.435415687E1,8.410365267E-1,4.695966879E-1,-1.508050907E-1,-2.222483822E-1,6.550052666E1,5.906985508E1,-2.575221980E0,-3.106393605E1
3.436417587E1,8.419975802E-1,4.678811215E-1,-1.503184422E-1,-2.225572976E-1,6.529667158E1,5.883498963E1,-2.572001119E0,-3.106214645E1
3.437419487E1,8.430053324E-1,4.660913872E-1,-1.497925865E-1,-2.228523044E-1,6.508230122E1,5.858953475E1,-2.568445532E0,-3.105653947E1
3.438421387E1,8.440421660E-1,4.642590214E-1,-1.492470693E-1,-2.231182300E-1,6.486108669E1,5.833821247E1,-2.566123764E0,-3.104680707E1
3.439423287E1,8.450988296E-1,4.623669861E-1,-1.487359334E-1,-2.233886863E-1,6.463494761E1,5.808098731E1,-2.568743788E0,-3.103959552E1
3.440425187E1,8.461721412E-1,4.604070944E-1,-1.482633618E-1,-2.236870017E-1,6.440452112E1,5.781703428E1,-2.575653085E0,-3.103752248E1
3.441427087E1,8.472596353E-1,4.583976381E-1,-1.478034765E-1,-2.240021548E-1,6.417029704E1,5.754770235E1,-2.584441666E0,-3.103796521E1
3.442429087E1,8.483475930E-1,4.563562449E-1,-1.473542016E-1,-2.243483700E-1,6.393520646E1,5.727515706E1,-2.593496953E0,-3.104231657E1
3.443430987E1,8.494316942E-1,4.542927352E-1,-1.469165066E-1,-2.247207796E-1,6.370017797E1,5.700067172E1,-2.602870660E0,-3.105015732E1
3.444432887E1,8.505075557E-1,4.522330082E-1,-1.464838376E-1,-2.250884476E-1,6.346616616E1,5.672720475E1,-2.612812079E0,-3.105795422E1
3.445434787E1,8.515837966E-1,4.501713530E-1,-1.460389776E-1,-2.254405635E-1,6.323129610E1,5.645336772E1,-2.622488965E0,-3.106355653E1
3.446436687E1,8.526673078E-1,4.481057781E-1,-1.455761209E-1,-2.257591094E-1,6.299404680E1,5.617866620E1,-2.632410903E0,-3.106474449E1
3.447438587E1,8.537686892E-1,4.460187188E-1,-1.450700532E-1,-2.260556546E-1,6.275206012E1,5.589999894E1,-2.640117086E0,-3.106124568E1
3.448440487E1,8.548866976E-1,4.439001653E-1,-1.445410259E-1,-2.263388603E-1,6.250556025E1,5.561688780E1,-2.647358626E0,-3.105510937E1
3.449442388E1,8.560187409E-1,4.417426260E-1,-1.440098913E-1,-2.266199166E-1,6.225507247E1,5.532921986E1,-2.655749524E0,-3.104869306E1
3.450444387E1,8.571594875E-1,4.395660890E-1,-1.434850261E-1,-2.268728820E-1,6.200173836E1,5.503975149E1,-2.666812345E0,-3.103979003E1
3.451446287E1,8.582950289E-1,4.373860854E-1,-1.429809076E-1,-2.271110749E-1,6.174863108E1,5.475097425E1,-2.680653143E0,-3.103064303E1
3.452448187E1,8.594122154E-1,4.352169873E-1,-1.424852712E-1,-2.273647568E-1,6.149869920E1,5.446426618E1,-2.693960387E0,-3.102377522E1
3.453450087E1,8.605121218E-1,4.330646004E-1,-1.419650843E-1,-2.276397650E-1,6.125173479E1,5.417912679E1,-2.703066062E0,-3.101797841E1
3.454451987E1,8.615970238E-1,4.309310637E-1,-1.413798542E-1,-2.279490807E-1,6.100725540E1,5.389434704E1,-2.703314975E0,-3.101241556E1
3.455453888E1,8.626856347E-1,4.287915738E-1,-1.407071378E-1,-2.282824201E-1,6.076104705E1,5.360602236E1,-2.693945493E0,-3.100475887E1
3.456455787E1,8.637969207E-1,4.265993582E-1,-1.399829602E-1,-2.286321968E-1,6.050877610E1,5.330971371E1,-2.680414906E0,-3.099613716E1
3.457457687E1,8.649354124E-1,4.243460612E-1,-1.392245276E-1,-2.289841019E-1,6.024933797E1,5.300503033E1,-2.665412411E0,-3.098600256E1
3.458459687E1,8.660854946E-1,4.220484468E-1,-1.384687714E-1,-2.293415283E-1,5.998622677E1,5.269542243E1,-2.651742517E0,-3.097679831E1
3.459461587E1,8.672223637E-1,4.197431512E-1,-1.377597244E-1,-2.297028110E-1,5.972510565E1,5.238700277E1,-2.642516478E0,-3.097081817E1
3.460463487E1,8.683445446E-1,4.174533340E-1,-1.371019596E-1,-2.300295545E-1,5.946633782E1,5.208269865E1,-2.639419465E0,-3.096423900E1
3.461465388E1,8.694856916E-1,4.151373225E-1,-1.364525610E-1,-2.302962808E-1,5.920214311E1,5.177577605E1,-2.641006374E0,-3.095188168E1
3.462467287E1,8.706583855E-1,4.127524747E-1,-1.358024143E-1,-2.305364336E-1,5.892952301E1,5.146075704E1,-2.646060578E0,-3.093669274E1
3.463469187E1,8.718833415E-1,4.102541676E-1,-1.351318684E-1,-2.307604019E-1,5.864352202E1,5.113152974E1,-2.653606608E0,-3.091862120E1
3.464471087E1,8.732929639E-1,4.073733672E-1,-1.343366206E-1,-2.309981312E-1,5.831282446E1,5.075162378E1,-2.660940406E0,-3.089471066E1
3.465473087E1,8.749349419E-1,4.039918308E-1,-1.333600887E-1,-2.312887548E-1,5.792544608E1,5.030491320E1,-2.664369813E0,-3.086604190E1
3.466474987E1,8.762749377E-1,4.012265339E-1,-1.325135692E-1,-2.315159474E-1,5.760754988E1,4.993848232E1,-2.662688606E0,-3.083934795E1
3.467476888E1,8.775494795E-1,3.985901958E-1,-1.316821489E-1,-2.317168825E-1,5.730368632E1,4.958875274E1,-2.659194969E0,-3.081128538E1
3.468478787E1,8.788194483E-1,3.959611702E-1,-1.308292969E-1,-2.318939836E-1,5.699943907E1,4.923959354E1,-2.654238571E0,-3.077990232E1
3.469480687E1,8.800821890E-1,3.933435348E-1,-1.299418739E-1,-2.320587567E-1,5.669544116E1,4.889105767E1,-2.645795578E0,-3.074580270E1
3.470482588E1,8.813246781E-1,3.907669083E-1,-1.290061928E-1,-2.322184932E-1,5.639485256E1,4.854625677E1,-2.631149172E0,-3.070919216E1
3.471484487E1,8.825470210E-1,3.882467902E-1,-1.279493079E-1,-2.323882607E-1,5.609769578E1,4.820450747E1,-2.601811282E0,-3.066814268E1
3.472486387E1,8.837644116E-1,3.857684502E-1,-1.266867358E-1,-2.325801764E-1,5.580029839E1,4.786108931E1,-2.549258088E0,-3.061985957E1
3.473488388E1,8.849747427E-1,3.833028174E-1,-1.252423212E-1,-2.328371457E-1,5.550317343E1,4.751349769E1,-2.474704525E0,-3.057034005E1
3.474490287E1,8.861837883E-1,3.808165748E-1,-1.237002523E-1,-2.331423521E-1,5.520489490E1,4.716068385E1,-2.388400007E0,-3.052201182E1
3.475492187E1,8.873861746E-1,3.783309960E-1,-1.221085028E-1,-2.334543020E-1,5.490677915E1,4.680684412E1,-2.296387724E0,-3.047287348E1
3.476494088E1,8.885666236E-1,3.758623602E-1,-1.205390911E-1,-2.337675374E-1,5.461264311E1,4.645643087E1,-2.205583623E0,-3.042588943E1
3.477495987E1,8.897106998E-1,3.734311720E-1,-1.191323874E-1,-2.340335262E-1,5.432616793E1,4.611660916E1,-2.131659330E0,-3.038246287E1
3.478497887E1,8.908061596E-1,3.710528885E-1,-1.179613583E-1,-2.342420899E-1,5.405055207E1,4.579161583E1,-2.081956559E0,-3.034475475E1
3.479499787E1,8.918592618E-1,3.687497740E-1,-1.170769909E-1,-2.343154043E-1,5.378436252E1,4.548562169E1,-2.064521024E0,-3.030642937E1
3.480501787E1,8.928545807E-1,3.665427016E-1,-1.163685129E-1,-2.343405449E-1,5.353165310E1,4.519738198E1,-2.063591896E0,-3.027156272E1
3.481503687E1,8.938095440E-1,3.644103766E-1,-1.156833211E-1,-2.343651587E-1,5.328814691E1,4.491917567E1,-2.062378425E0,-3.023807922E1
3.482505588E1,8.947495030E-1,3.622882301E-1,-1.149868128E-1,-2.344112673E-1,5.304745528E1,4.464211899E1,-2.058501546E0,-3.020664253E1
3.483507487E1,8.956870597E-1,3.601114297E-1,-1.143077849E-1,-2.345170980E-1,5.280636549E1,4.435951370E1,-2.055264065E0,-3.018265990E1
3.484509387E1,8.966493144E-1,3.578254584E-1,-1.136427603E-1,-2.346621253E-1,5.255785762E1,4.406472108E1,-2.055023757E0,-3.016361344E1
3.485511287E1,8.977294959E-1,3.552095194E-1,-1.129014500E-1,-2.348643038E-1,5.227758765E1,4.372848058E1,-2.054944032E0,-3.014695260E1
3.486513187E1,8.989451164E-1,3.522105288E-1,-1.120404636E-1,-2.351433791E-1,5.196049585E1,4.334320104E1,-2.051427067E0,-3.013289627E1
3.487515087E1,9.002159282E-1,3.490153340E-1,-1.111716485E-1,-2.354581318E-1,5.162707087E1,4.293494250E1,-2.051626183E0,-3.012241988E1
3.488517088E1,9.014477541E-1,3.458279154E-1,-1.104341418E-1,-2.357953487E-1,5.130194912E1,4.253261393E1,-2.063781303E0,-3.012063490E1
3.489518987E1,9.025839699E-1,3.427562320E-1,-1.098908057E-1,-2.361872934E-1,5.100034986E1,4.215112510E1,-2.089583386E0,-3.013393552E1
3.490520887E1,9.036113415E-1,3.398372467E-1,-1.093987624E-1,-2.367046038E-1,5.072620256E1,4.179012603E1,-2.110442587E0,-3.016383440E1
3.491522787E1,9.045456950E-1,3.371372669E-1,-1.086411412E-1,-2.373448565E-1,5.047566969E1,4.144678814E1,-2.092113797E0,-3.019654045E1
3.492524687E1,9.054377963E-1,3.346278435E-1,-1.074236451E-1,-2.380480135E-1,5.023537690E1,4.111109763E1,-2.018138018E0,-3.021733335E1
3.493526587E1,9.063714333E-1,3.321344359E-1,-1.057991370E-1,-2.387135965E-1,4.998273974E1,4.076408846E1,-1.903522253E0,-3.021745086E1
3.494528487E1,9.074066020E-1,3.295295184E-1,-1.039664129E-1,-2.391957986E-1,4.970122429E1,4.039725064E1,-1.778486819E0,-3.018925969E1
3.495530487E1,9.085311010E-1,3.267864539E-1,-1.023372476E-1,-2.393927719E-1,4.939371333E1,4.002102335E1,-1.690041661E0,-3.013868943E1
3.496532387E1,9.096808038E-1,3.239788100E-1,-1.012901829E-1,-2.392881424E-1,4.907744362E1,3.965642431E1,-1.675274776E0,-3.007926664E1
3.497534287E1,9.108149334E-1,3.211761289E-1,-1.008277055E-1,-2.389473851E-1,4.876357338E1,3.931161203E1,-1.729584938E0,-3.001776632E1
3.498536187E1,9.118816701E-1,3.184458350E-1,-1.007258998E-1,-2.385755656E-1,4.846661311E1,3.898733452E1,-1.819642425E0,-2.996750427E1
3.499538087E1,9.128400262E-1,3.158614534E-1,-1.006888738E-1,-2.383619443E-1,4.819835855E1,3.868279420E1,-1.905262059E0,-2.993756557E1
3.500539987E1,9.136970192E-1,3.134900505E-1,-1.004650424E-1,-2.383035498E-1,4.795728208E1,3.839760824E1,-1.958615725E0,-2.991769537E1
3.501541887E1,9.145030144E-1,3.112408734E-1,-9.995844782E-2,-2.383731975E-1,4.772950636E1,3.811795684E1,-1.973750924E0,-2.990107957E1
3.502543787E1,9.153313054E-1,3.089455771E-1,-9.917972157E-2,-2.385051804E-1,4.749435862E1,3.782439911E1,-1.959574905E0,-2.988072824E1
3.503545787E1,9.162341119E-1,3.064636018E-1,-9.821223013E-2,-2.386410407E-1,4.723680059E1,3.750318795E1,-1.931302522E0,-2.985335525E1
3.504547687E1,9.172461420E-1,3.036734278E-1,-9.714390235E-2,-2.387572817E-1,4.694649959E1,3.714304858E1,-1.902641450E0,-2.981971926E1
3.505549587E1,9.183440253E-1,3.006078451E-1,-9.600327165E-2,-2.388775267E-1,4.662964417E1,3.674889022E1,-1.874544939E0,-2.978376145E1
3.506551487E1,9.194611065E-1,2.974178134E-1,-9.478963207E-2,-2.390579784E-1,4.630514780E1,3.633847513E1,-1.840115737E0,-2.975215708E1
3.507553387E1,9.205257148E-1,2.942941313E-1,-9.349126680E-2,-2.393382760E-1,4.599388152E1,3.593374439E1,-1.790815058E0,-2.972938817E1
3.508555287E1,9.214846399E-1,2.913765157E-1,-9.220317481E-2,-2.397175134E-1,4.571179932E1,3.555394208E1,-1.732401946E0,-2.971923683E1
3.509557187E1,9.223195057E-1,2.886947328E-1,-9.109228925E-2,-2.401754600E-1,4.546486273E1,3.520771489E1,-1.682308857E0,-2.972558344E1
3.510559087E1,9.230533245E-1,2.862246430E-1,-9.023113431E-2,-2.406373473E-1,4.524676029E1,3.489434102E1,-1.651700498E0,-2.974238305E1
3.511561087E1,9.237332796E-1,2.838942700E-1,-8.958711992E-2,-2.410290179E-1,4.504377410E1,3.460423459E1,-1.642075108E0,-2.975969661E1
3.512562992E1,9.243992630E-1,2.816170337E-1,-8.907946113E-2,-2.413351937E-1,4.484411474E1,3.432472315E1,-1.648155534E0,-2.977255028E1
3.513564892E1,9.250742659E-1,2.793285230E-1,-8.867019416E-2,-2.415593517E-1,4.464088737E1,3.404712901E1,-1.667783085E0,-2.977975392E1
3.514566792E1,9.257761374E-1,2.770127539E-1,-8.832051230E-2,-2.416647610E-1,4.442863526E1,3.376829881E1,-1.698587579E0,-2.977563995E1
3.515568692E1,9.265154563E-1,2.746330269E-1,-8.800524333E-2,-2.416629276E-1,4.420401258E1,3.348321392E1,-1.738574543E0,-2.976050414E1
3.516570592E1,9.273005256E-1,2.721570049E-1,-8.766497075E-2,-2.415763158E-1,4.396429674E1,3.318627995E1,-1.781622838E0,-2.973470557E1
3.517572492E1,9.281377517E-1,2.695136283E-1,-8.724696884E-2,-2.414760696E-1,4.370727870E1,3.286776526E1,-1.821867463E0,-2.970438163E1
3.518574492E1,9.290301480E-1,2.666824454E-1,-8.673188167E-2,-2.413734209E-1,4.343173196E1,3.252476561E1,-1.857451000E0,-2.967015915E1
3.519576392E1,9.299666299E-1,2.636670280E-1,-8.606891174E-2,-2.413169652E-1,4.314077240E1,3.215623178E1,-1.881231095E0,-2.963593067E1
3.520578292E1,9.308999087E-1,2.605706413E-1,-8.528152959E-2,-2.413614091E-1,4.284893685E1,3.177496631E1,-1.890745307E0,-2.960906011E1
3.521580192E1,9.317946230E-1,2.574898700E-1,-8.447113525E-2,-2.415002197E-1,4.256737087E1,3.139529711E1,-1.894072397E0,-2.959249332E1
3.522582092E1,9.326385715E-1,2.545134016E-1,-8.361698195E-2,-2.416951910E-1,4.230014343E1,3.102669380E1,-1.887636631E0,-2.958140671E1
3.523583992E1,9.334356949E-1,2.516281179E-1,-8.282775587E-2,-2.419107722E-1,4.204625500E1,3.067096267E1,-1.884549486E0,-2.957529006E1
3.524585892E1,9.342067082E-1,2.487803818E-1,-8.221220115E-2,-2.420892430E-1,4.179928241E1,3.032521423E1,-1.899833328E0,-2.957086297E1
3.525587792E1,9.349836011E-1,2.458947030E-1,-8.180949855E-2,-2.421746747E-1,4.154900848E1,2.998189636E1,-1.941675234E0,-2.956265481E1
3.526589792E1,9.357802398E-1,2.429376801E-1,-8.162156575E-2,-2.421456987E-1,4.129086827E1,2.963718192E1,-2.011900261E0,-2.954797982E1
