Time,Vel_x,Vel_y,Vel_z,Pos_x,Pos_y,Pos_z
35.60132538,-10.428537152848222,-6.1477784445723245,0.22114525534766966,28.575666548709762,-27.355546517806356,-0.8325225820557525
35.61137138,-10.512702744948855,-6.062706666651389,0.30904353559307435,28.47755096716624,-27.421068296428523,-0.8292182430383044
35.62141738,-10.599338576660205,-5.97237840798911,0.4005845033246046,28.378577450070992,-27.485709040666883,-0.8250125806782704
35.63146338,-10.680907341492137,-5.905990741921547,0.4919608205714559,28.278759041287227,-27.54956260081537,-0.8198881247957874
35.64150938,-10.724185009260145,-5.841019480044541,0.5953721111371459,28.178313528872515,-27.612756345068796,-0.8137852507592618
35.65155538,-10.750272914616446,-5.781041976525177,0.686020762866819,28.07751959318407,-27.67532247167359,-0.806707613632591
35.66160138,-10.771817236203002,-5.751426927565158,0.7570376468212551,27.976486400819624,-27.73743857488732,-0.7988179305201737
35.67164737,-10.771036134069725,-5.707181365639623,0.8419057157660332,27.87534901547825,-27.799183614790202,-0.7901452459223257
35.68169337,-10.778216276532694,-5.657444460481981,0.9360218525466371,27.774179387082988,-27.86045664222325,-0.7805735150261437
35.69173938,-10.796838856967021,-5.614541925306635,1.0186820930838802,27.672880050775134,-27.921264402276826,-0.7701138259749016
35.70178538,-10.837637015349667,-5.536792923729833,1.0927199293155077,27.571282344931674,-27.981466069131983,-0.7588670528958426
35.71183138,-10.895772188340635,-5.458379945276999,1.1659004952535292,27.469187696964653,-28.04088333436149,-0.7468808017826776
35.72187738,-10.935597563022682,-5.398543004345202,1.233139600777793,27.36660099316667,-28.09960617024593,-0.7341892226597571
35.73192338,-10.999193764627128,-5.331017398648029,1.2989363914217293,27.26349480279108,-28.15768926405861,-0.7208294042303929
35.74196938,-11.088202909308153,-5.2579035616546195,1.3829165430901942,27.159622075761018,-28.215065925950697,-0.7067172562197839
35.75201538,-11.160873807726116,-5.17820037653762,1.4693625659636274,27.054937229874472,-28.271674987940727,-0.6917490575344505
35.76206138,-11.217654819554081,-5.093647649232657,1.5367346482142372,26.949602147042835,-28.32745899248262,-0.67600823050709
35.77210738,-11.26898261079634,-5.008146134391044,1.592682550812712,26.8437240336933,-28.382388814566244,-0.6596479671958215
35.78215337,-11.335075521066063,-4.9199303591233985,1.6412876034817703,26.737256222140484,-28.436446000891934,-0.6427625511983608
35.79219937,-11.397685282840076,-4.841480108062065,1.6795877871566107,26.63014183108566,-28.489666077577056,-0.6254405933906397
35.80224538,-11.43424240987938,-4.769260787446887,1.7044819281623427,26.522529217628477,-28.542129393226723,-0.6078011929314215
35.81229138,-11.466572885477138,-4.680540461740427,1.7284813611948766,26.414570688863094,-28.59378425680984,-0.589916217608436
35.82233738,-11.492615571869141,-4.5831777751828096,1.754472113955681,26.306318951704956,-28.64450442542239,-0.5717801415821981
35.83238338,-11.508053651292165,-4.491101935920648,1.778993582705879,26.197858856660137,-28.694273044319754,-0.5533903426673099
35.84242938,-11.531071714209517,-4.392597677304686,1.8125268975015407,26.089205596412413,-28.743084379385436,-0.5347089345746845
35.85247538,-11.547030631906638,-4.303372195240721,1.849522675395105,25.980356554790987,-28.790952747963715,-0.5156732588494677
35.86252138,-11.552304888683908,-4.2352872588103825,1.8765388139901134,25.87140085893425,-28.838030946309864,-0.49631605126774225
35.87256738,-11.550511833925096,-4.1762101895874055,1.9001901121048432,25.762427676999703,-28.884470409901652,-0.47670434115141
35.88261338,-11.554721012414138,-4.134346129023076,1.9143950635061406,25.653442358875655,-28.93040284619852,-0.4569024790937588
35.89265937,-11.58398676699166,-4.11384329177052,1.9094470102232972,25.54428900481656,-28.976021968157333,-0.43705413939434923
35.90270537,-11.61346018960911,-4.091588950782409,1.9084669914634678,25.43484049521667,-29.021426366220158,-0.41723555664331946
35.91275137,-11.632249439419102,-4.060872897706436,1.9178084601981409,25.32514956221317,-29.066564693993598,-0.3973749743290662
35.92279738,-11.655675978782691,-4.021662328061443,1.9320414588507517,25.215246469900986,-29.111351824923098,-0.37739595757762445
35.93284338,-11.682010296106359,-3.964252626060018,1.9629189707378378,25.10509353820533,-29.155653587646135,-0.35719037061924364
35.94288938,-11.70360301805161,-3.919250722814202,1.9858953105008366,24.99469986899151,-29.19944093687598,-0.3367142757640391
35.95293538,-11.726947497281165,-3.8940377912950854,1.9803868479958373,24.884080480216106,-29.242875596990835,-0.3161504397613528
35.96298138,-11.748827893083275,-3.860725023553176,1.9673746741362244,24.77323392689342,-29.286016282518304,-0.2956796329151261
35.97302738,-11.772663759873968,-3.8192811107825646,1.9523440172255682,24.662157740783808,-29.328781465239523,-0.27534968520787273
35.98307338,-11.787695776299827,-3.7898745750107,1.926694971271457,24.550886321296723,-29.371190766157746,-0.2552240716480949
35.99311938,-11.785800370280985,-3.7652762647800038,1.8998143730217156,24.439548916615564,-29.413328800734497,-0.23536231449115297
36.00316538,-11.783280391982649,-3.7293205288465026,1.8808460142393337,24.328233690409906,-29.455162672337337,-0.21573085664539748
36.01321137,-11.787183878206655,-3.691557173675183,1.862580654382437,24.21691162565631,-29.49662621167186,-0.1962864431237532
36.02325737,-11.796178223220801,-3.664419350800973,1.8355726801807435,24.105524664283955,-29.53776379366279,-0.17706941820368516
36.03330338,-11.803483845125001,-3.638643644920095,1.8024606116597457,23.99405571721941,-29.5786356316834,-0.1581543574297941
36.04334938,-11.817619530423393,-3.6017928854343744,1.774139723085266,23.882479181427144,-29.619192856283853,-0.13954789322781314
36.05339538,-11.830926800825775,-3.5646388032048306,1.7522005472725901,23.770764799668473,-29.659378354564346,-0.12119388532926179
36.06344138,-11.83641963289755,-3.5161246139899607,1.7356465244928683,23.658955984994993,-29.699133541117394,-0.10303322876722709
36.07348738,-11.844680483472278,-3.4406961192179812,1.7289200231641733,23.547078085573585,-29.73826616356878,-0.0849895102777889
36.08353338,-11.856848351846002,-3.357797711724817,1.7201052567881354,23.435097572696975,-29.77660350999006,-0.06702385557604496
36.09357938,-11.87299865639369,-3.277295610202761,1.701092888565657,23.3229748176377,-29.81412009565458,-0.0491979765713757
36.10362538,-11.888881130155148,-3.193501302241128,1.675886590168776,23.21069116193306,-29.850811420454242,-0.031594207929148466
