Time,q_w,q_x,q_y,q_z,yaw_deg,pitch_deg,roll_deg
48.05835196,-0.146665918759998,0.0600143964367929,-0.962718225027357,-0.219228190921669,169.276778457262,14.8377206842444,-152.942649836267
48.06839796,-0.147416277774046,0.0571074736999409,-0.962938647848043,-0.218532235552192,169.596957770865,15.0075315762693,-153.053399770643
48.07844396,-0.148063497447129,0.0543822440954614,-0.96317409451673,-0.217750857409893,169.901309018474,15.1613584005901,-153.174450413077
48.08848996,-0.148601619530504,0.0517639580758978,-0.963332425819581,-0.217321624975037,170.191526781207,15.2960565349075,-153.254231282623
48.09853596,-0.149097801166471,0.0491135703378563,-0.963439615019297,-0.217121650480692,170.48326690334,15.4243734923817,-153.30817863465
48.10858196,-0.149617621150439,0.0462776644716818,-0.963559846475772,-0.216853331705824,170.796880596975,15.5607608048583,-153.373185566206
48.11862796,-0.150195997079552,0.0432690275208484,-0.963727957718982,-0.216327014562398,171.13305739185,15.7104273891561,-153.471432917025
48.12867396,-0.150883442616206,0.0403054420095557,-0.963901276618632,-0.21564783101545,171.46373176686,15.872043667885,-153.586307546512
48.13871996,-0.151561455126178,0.0374302062247859,-0.96406816766129,-0.214943418331916,171.785443577612,16.0299858272096,-153.703805079415
48.14876596,-0.15205160881789,0.0346459906912129,-0.96424931957883,-0.21425035187061,172.102548556801,16.1638692745283,-153.822297091553
48.15881196,-0.152454521418666,0.0320446083866,-0.964344970277344,-0.213938169275944,172.395046479337,16.2796845771193,-153.89392557937
48.16885796,-0.153038256737302,0.0294811897026986,-0.964342789826994,-0.213899825005097,172.673345079776,16.4124938062314,-153.929507003558
48.17890396,-0.153636158505496,0.0267850777965868,-0.96438033040294,-0.213656426861028,172.970291348462,16.5517815770336,-153.992271379358
48.18894996,-0.154200821641717,0.0239587593556149,-0.96445852928261,-0.213231868512152,173.286698490089,16.6917770924043,-154.08012154697
48.19899596,-0.154780216552128,0.0211302096563142,-0.96458359560863,-0.212544315112597,173.607994887857,16.8348903077728,-154.200262001024
48.20904196,-0.155375555911685,0.0184846946761368,-0.964681990594666,-0.211908965620094,173.907237968016,16.9742479351521,-154.311535738616
48.21908796,-0.155911203110478,0.0159221267649721,-0.964691158188702,-0.21168172319892,174.191622130065,17.1018671120819,-154.373444950764
48.22913396,-0.156318169907806,0.0132645761500721,-0.964697900159484,-0.211534021386907,174.489468063694,17.2167797669607,-154.42958717454
48.23917996,-0.15679544260448,0.0104911621550378,-0.964715684236864,-0.211255232556501,174.801351998017,17.3431254149397,-154.503074845829
48.24922596,-0.157415310291602,0.00763355191801868,-0.964735586929221,-0.210825511462075,175.122054988904,17.4882139571776,-154.594959703763
48.25927196,-0.158035325798032,0.00480425158906045,-0.964772937768052,-0.210273473165262,175.442198621479,17.6328291838186,-154.701903466191
